Start Date,1/1/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICLB10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,H15T10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,SPX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CT10 Govt,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,USSOC Curncy,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,VIX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CLA Comdty,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,MOODCBAA Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price
2/2/95,#N/A N/A,131.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/2/95,#N/A N/A,7.68,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/2/95,#N/A N/A,472.78,#N/A N/A,181438400,470.4,472.79,469.95,#N/A N/A,,2/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/2/95,#N/A N/A,11.13,#N/A N/A,#N/A N/A,11.59,11.63,11.09,#N/A N/A,,2/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/2/95,#N/A N/A,8.97,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/3/95,#N/A N/A,131.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/3/95,#N/A N/A,7.49,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/3/95,#N/A N/A,478.64,#N/A N/A,262688000,472.78,479.91,472.78,#N/A N/A,,2/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/3/95,#N/A N/A,10.98,#N/A N/A,#N/A N/A,10.56,11.47,10.51,#N/A N/A,,2/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/3/95,#N/A N/A,8.81,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/6/95,#N/A N/A,131.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/6/95,#N/A N/A,7.53,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/6/95,#N/A N/A,481.14,#N/A N/A,191772304,478.64,481.95,478.36,#N/A N/A,,2/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/6/95,#N/A N/A,11.22,#N/A N/A,#N/A N/A,11.24,11.67,10.94,#N/A N/A,,2/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/6/95,#N/A N/A,8.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/7/95,#N/A N/A,132.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/7/95,#N/A N/A,7.52,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/7/95,#N/A N/A,480.81,#N/A N/A,189506096,481.14,481.32,479.69,#N/A N/A,,2/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/7/95,#N/A N/A,11.17,#N/A N/A,#N/A N/A,11.01,11.41,11,#N/A N/A,,2/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/7/95,#N/A N/A,8.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/8/95,#N/A N/A,135.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/8/95,#N/A N/A,7.53,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/8/95,#N/A N/A,481.19,#N/A N/A,188454336,480.81,482.6,480.4,#N/A N/A,,2/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/8/95,#N/A N/A,11.42,#N/A N/A,#N/A N/A,11.29,11.49,11.03,#N/A N/A,,2/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/8/95,#N/A N/A,8.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/9/95,#N/A N/A,130.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/9/95,#N/A N/A,7.58,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/9/95,#N/A N/A,480.19,#N/A N/A,187074224,481.19,482,479.91,#N/A N/A,,2/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/9/95,#N/A N/A,11.63,#N/A N/A,#N/A N/A,11.42,11.98,11.23,#N/A N/A,,2/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/9/95,#N/A N/A,8.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/10/95,#N/A N/A,133,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/10/95,#N/A N/A,7.62,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/10/95,#N/A N/A,481.46,#N/A N/A,165634800,480.19,481.96,479.53,#N/A N/A,,2/10/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/10/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/10/95,#N/A N/A,11.28,#N/A N/A,#N/A N/A,11.5,11.71,11.16,#N/A N/A,,2/10/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/10/95,#N/A N/A,8.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/13/95,#N/A N/A,133.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/13/95,#N/A N/A,7.61,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/13/95,#N/A N/A,481.65,#N/A N/A,143854208,481.46,482.86,481.07,#N/A N/A,,2/13/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/13/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/13/95,#N/A N/A,11.41,#N/A N/A,#N/A N/A,11.74,11.77,11.29,#N/A N/A,,2/13/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/13/95,#N/A N/A,8.93,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/14/95,#N/A N/A,138.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/14/95,#N/A N/A,7.51,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/14/95,#N/A N/A,482.55,#N/A N/A,167889504,481.65,482.94,480.89,#N/A N/A,,2/14/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/14/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/14/95,#N/A N/A,11.43,#N/A N/A,#N/A N/A,11.35,11.78,11.32,#N/A N/A,,2/14/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/14/95,#N/A N/A,8.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/15/95,#N/A N/A,140.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/15/95,#N/A N/A,7.45,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/15/95,#N/A N/A,484.54,#N/A N/A,212773504,482.55,485.54,481.77,#N/A N/A,,2/15/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/15/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/15/95,#N/A N/A,11.52,#N/A N/A,#N/A N/A,11.49,11.74,11.28,#N/A N/A,,2/15/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/15/95,#N/A N/A,8.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/16/95,#N/A N/A,141.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/16/95,#N/A N/A,7.4,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/16/95,#N/A N/A,485.22,#N/A N/A,177794592,484.56,485.22,483.05,#N/A N/A,,2/16/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/16/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/16/95,#N/A N/A,11.61,#N/A N/A,#N/A N/A,11.62,11.99,11.55,#N/A N/A,,2/16/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/16/95,#N/A N/A,8.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/17/95,#N/A N/A,140.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/17/95,#N/A N/A,7.43,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/17/95,#N/A N/A,481.97,#N/A N/A,201114496,485.15,485.15,481.97,#N/A N/A,,2/17/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/17/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/17/95,#N/A N/A,11.71,#N/A N/A,#N/A N/A,11.44,12.06,11.29,#N/A N/A,,2/17/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/17/95,#N/A N/A,8.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/20/95,#N/A N/A,140.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/20/95,#N/A N/A,7.43,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/20/95,#N/A N/A,481.97,#N/A N/A,201114496,485.15,485.15,481.97,#N/A N/A,,2/20/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/20/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/20/95,#N/A N/A,11.71,#N/A N/A,#N/A N/A,11.44,12.06,11.29,#N/A N/A,,2/20/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/20/95,#N/A N/A,8.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/21/95,#N/A N/A,140.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/21/95,#N/A N/A,7.44,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/21/95,#N/A N/A,482.74,#N/A N/A,208458000,481.95,483.26,481.94,#N/A N/A,,2/21/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/21/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/21/95,#N/A N/A,12.05,#N/A N/A,#N/A N/A,11.44,12.52,12.05,#N/A N/A,,2/21/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/21/95,#N/A N/A,8.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/22/95,#N/A N/A,147,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/22/95,#N/A N/A,7.34,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/22/95,#N/A N/A,485.07,#N/A N/A,229758496,482.74,486.15,482.45,#N/A N/A,,2/22/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/22/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/22/95,#N/A N/A,11.39,#N/A N/A,#N/A N/A,11.03,11.76,11.03,#N/A N/A,,2/22/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/22/95,#N/A N/A,8.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/23/95,#N/A N/A,148.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/23/95,#N/A N/A,7.34,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/23/95,#N/A N/A,486.91,#N/A N/A,277391808,485.07,489.19,485.07,#N/A N/A,,2/23/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/23/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/23/95,#N/A N/A,11.15,#N/A N/A,#N/A N/A,10.8,11.35,10.77,#N/A N/A,,2/23/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/23/95,#N/A N/A,8.81,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/24/95,#N/A N/A,151.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/24/95,#N/A N/A,7.33,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/24/95,#N/A N/A,488.11,#N/A N/A,206486208,486.82,488.28,485.7,#N/A N/A,,2/24/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/24/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/24/95,#N/A N/A,10.84,#N/A N/A,#N/A N/A,10.95,11.32,10.78,#N/A N/A,,2/24/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/24/95,#N/A N/A,8.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/27/95,#N/A N/A,154.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/27/95,#N/A N/A,7.24,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/27/95,#N/A N/A,483.81,#N/A N/A,179982800,488.26,488.26,483.18,#N/A N/A,,2/27/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/27/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/27/95,#N/A N/A,12.51,#N/A N/A,#N/A N/A,10.93,13.01,10.89,#N/A N/A,,2/27/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/27/95,#N/A N/A,8.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/28/95,#N/A N/A,154.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/28/95,#N/A N/A,7.22,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,2/28/95,#N/A N/A,487.39,#N/A N/A,205785200,483.81,487.44,483.77,#N/A N/A,,2/28/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/28/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/28/95,#N/A N/A,11.75,#N/A N/A,#N/A N/A,12.33,12.39,11.73,#N/A N/A,,2/28/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,2/28/95,#N/A N/A,8.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/1/95,#N/A N/A,149.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/1/95,#N/A N/A,7.23,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/1/95,#N/A N/A,485.65,#N/A N/A,260372496,487.39,487.83,484.92,#N/A N/A,,3/1/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/1/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/1/95,#N/A N/A,11.65,#N/A N/A,#N/A N/A,11.49,11.93,11.36,#N/A N/A,,3/1/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/1/95,#N/A N/A,8.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/2/95,#N/A N/A,148.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/2/95,#N/A N/A,7.3,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/2/95,#N/A N/A,485.13,#N/A N/A,224592496,485.65,485.71,483.19,#N/A N/A,,3/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/2/95,#N/A N/A,12.02,#N/A N/A,#N/A N/A,11.66,12.02,11.46,#N/A N/A,,3/2/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/2/95,#N/A N/A,8.77,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/3/95,#N/A N/A,147.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/3/95,#N/A N/A,7.36,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/3/95,#N/A N/A,485.42,#N/A N/A,210741296,485.13,485.42,483.07,#N/A N/A,,3/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/3/95,#N/A N/A,11.45,#N/A N/A,#N/A N/A,11.48,11.91,11.4,#N/A N/A,,3/3/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/3/95,#N/A N/A,8.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/6/95,#N/A N/A,145.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/6/95,#N/A N/A,7.41,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/6/95,#N/A N/A,485.63,#N/A N/A,198226208,485.42,485.7,481.52,#N/A N/A,,3/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/6/95,#N/A N/A,12.17,#N/A N/A,#N/A N/A,12.19,12.65,11.84,#N/A N/A,,3/6/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/6/95,#N/A N/A,8.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/7/95,#N/A N/A,147.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/7/95,#N/A N/A,7.44,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/7/95,#N/A N/A,482.12,#N/A N/A,249573696,485.63,485.63,479.7,#N/A N/A,,3/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/7/95,#N/A N/A,14.22,#N/A N/A,#N/A N/A,12.39,14.77,12.33,#N/A N/A,,3/7/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/7/95,#N/A N/A,8.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/8/95,#N/A N/A,146.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/8/95,#N/A N/A,7.36,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/8/95,#N/A N/A,483.14,#N/A N/A,238939808,482.12,484.08,481.57,#N/A N/A,,3/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/8/95,#N/A N/A,13.72,#N/A N/A,#N/A N/A,13.21,14.27,13.21,#N/A N/A,,3/8/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/8/95,#N/A N/A,8.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/9/95,#N/A N/A,150.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/9/95,#N/A N/A,7.3,#N/A N/A,#N/A N/A,7.88,7.88,7.88,#N/A N/A,,3/9/95,#N/A N/A,483.16,#N/A N/A,208859008,483.14,483.74,482.05,#N/A N/A,,3/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/9/95,#N/A N/A,13.36,#N/A N/A,#N/A N/A,13.09,13.98,12.89,#N/A N/A,,3/9/95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,3/9/95,#N/A N/A,8.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
